Código;Espacialidades;Índice de Gini 2000;Índice de Gini 2010;IDHM 2010;IDHM Renda 2010;IDHM Longevidade 2010;IDHM Educação 2010;% de pobres 2010
3162005;São Gonçalo do Sapucaí;0,56;0,52;0,715;0,706;0,85;0,609;9,82
2929305;São Gonçalo dos Campos;0,57;0,55;0,627;0,636;0,752;0,516;23,86
3162104;São Gotardo;0,72;0,51;0,736;0,739;0,855;0,632;4,58
4318408;São Jerônimo;0,61;0,55;0,696;0,734;0,822;0,56;11,34
4124707;São Jerônimo da Serra;0,58;0,53;0,637;0,626;0,822;0,503;28,42
2613206;São João;0,57;0,56;0,57;0,565;0,768;0,426;45,26
4124806;São João;0,6;0,43;0,727;0,695;0,838;0,66;8,15
2111003;São João Batista;0,8;0,63;0,598;0,493;0,752;0,577;61,22
4216305;São João Batista;0,43;0,33;0,74;0,739;0,865;0,634;1,13
3162203;São João Batista do Glória;0,51;0,45;0,724;0,713;0,845;0,631;5,5
1400506;São João da Baliza;0,55;0,53;0,655;0,614;0,78;0,587;31,23
3305000;São João da Barra;0,5;0,48;0,671;0,686;0,8;0,551;11,99
3549102;São João da Boa Vista;0,53;0,51;0,797;0,776;0,871;0,749;1,84
2209856;São João da Canabrava;0,66;0,52;0,559;0,539;0,726;0,446;46,32
2209872;São João da Fronteira;0,73;0,54;0,515;0,516;0,753;0,351;52,6
3162252;São João da Lagoa;0,61;0,48;0,634;0,575;0,813;0,546;32,7
5220009;São João D'Aliança;0,74;0,53;0,685;0,65;0,812;0,609;19,77
3162302;São João da Mata;0,46;0,41;0,653;0,676;0,822;0,501;8,41
5220058;São João da Paraúna;0,63;0,49;0,724;0,699;0,818;0,664;12,78
1507466;São João da Ponta;0,67;0,51;0,583;0,522;0,767;0,495;50,08
3162401;São João da Ponte;0,55;0,48;0,569;0,559;0,786;0,419;37,87
3549201;São João das Duas Pontes;0,58;0,36;0,72;0,675;0,806;0,686;4,37
2209906;São João da Serra;0,54;0,57;0,582;0,545;0,757;0,478;48,48
3162450;São João das Missões;0,68;0,51;0,529;0,502;0,776;0,381;53,37
4318424;São João da Urtiga;0,49;0,4;0,694;0,702;0,828;0,575;7,11
2209955;São João da Varjota;0,62;0,57;0,559;0,536;0,708;0,46;49,6
3549250;São João de Iracema;0,66;0,37;0,748;0,682;0,833;0,738;6,44
3162500;São João Del Rei;0,54;0,52;0,758;0,733;0,86;0,69;7,22
3305109;São João de Meriti;0,45;0,43;0,719;0,693;0,831;0,646;7,91
1507474;São João de Pirabas;0,62;0,58;0,539;0,529;0,753;0,393;54,68
1507508;São João do Araguaia;0,61;0,55;0,55;0,53;0,741;0,424;48,84
2209971;São João do Arraial;0,57;0,55;0,523;0,496;0,72;0,401;56,77
4124905;São João do Caiuá;0,49;0,44;0,664;0,678;0,785;0,551;7,28
2514008;São João do Cariri;0,46;0,53;0,622;0,618;0,797;0,488;28,35
2111029;São João do Carú;0,55;0,53;0,509;0,487;0,684;0,397;56,58
4216354;São João do Itaperiú;0,53;0,34;0,738;0,714;0,873;0,645;1,63
4125001;São João do Ivaí;0,48;0,43;0,693;0,677;0,803;0,611;9,97
2312502;São João do Jaguaribe;0,56;0,5;0,654;0,62;0,784;0,576;27,57
3162559;São João do Manhuaçu;0,65;0,57;0,65;0,659;0,836;0,498;24,73
3162575;São João do Manteninha;0,5;0,42;0,64;0,623;0,805;0,522;16,36
4216255;São João do Oeste;0,46;0,4;0,761;0,756;0,873;0,668;1,4
3162609;São João do Oriente;0,5;0,44;0,648;0,631;0,805;0,536;17,27
3162658;São João do Pacuí;0,49;0,64;0,625;0,606;0,798;0,504;42,34
2111052;São João do Paraíso;0,62;0,53;0,609;0,554;0,753;0,542;43,8
3162708;São João do Paraíso;0,51;0,44;0,615;0,583;0,808;0,493;28,08
3549300;São João do Pau D'Alho;0,43;0,33;0,75;0,714;0,854;0,692;1,1
2210003;São João do Piauí;0,61;0,57;0,645;0,615;0,769;0,567;32,56
4318432;São João do Polêsine;0,56;0,53;0,748;0,748;0,847;0,661;5,1
2500700;São João do Rio do Peixe;0,6;0,53;0,608;0,586;0,782;0,49;38,29
2412104;São João do Sabugi;0,5;0,47;0,655;0,62;0,779;0,581;24,26
2111078;São João do Soter;0,52;0,52;0,517;0,486;0,711;0,401;59,16
2111102;São João dos Patos;0,6;0,56;0,615;0,613;0,726;0,522;32,44
4216404;São João do Sul;0,48;0,42;0,695;0,682;0,84;0,587;9,05
2514107;São João do Tigre;0,63;0,51;0,552;0,523;0,758;0,424;48,97
4125100;São João do Triunfo;0,57;0,49;0,629;0,655;0,801;0,475;18,76
3162807;São João Evangelista;0,59;0,52;0,638;0,62;0,806;0,52;28,51
3162906;São João Nepomuceno;0,5;0,42;0,708;0,696;0,85;0,6;7,3
4216503;São Joaquim;0,56;0,48;0,687;0,705;0,817;0,562;7,66
3549409;São Joaquim da Barra;0,53;0,42;0,762;0,74;0,847;0,706;2,51
3162922;São Joaquim de Bicas;0,53;0,44;0,662;0,664;0,844;0,518;10,02
2613305;São Joaquim do Monte;0,53;0,53;0,537;0,549;0,741;0,381;45,67
4318440;São Jorge;0,42;0,39;0,732;0,75;0,846;0,617;1,35
4125209;São Jorge D'Oeste;0,55;0,47;0,722;0,705;0,813;0,656;9,95
4125308;São Jorge do Ivaí;0,53;0,43;0,743;0,727;0,81;0,696;2,4
4125357;São Jorge do Patrocínio;0,53;0,4;0,676;0,702;0,81;0,543;2,17
4216602;São José;0,48;0,44;0,809;0,799;0,88;0,752;1,36
3162948;São José da Barra;0,54;0,5;0,739;0,722;0,876;0,637;6,67
3549508;São José da Bela Vista;0,47;0,46;0,693;0,679;0,844;0,58;7,73
4125407;São José da Boa Vista;0,58;0,43;0,671;0,651;0,781;0,594;13,38
2613404;São José da Coroa Grande;0,62;0,58;0,608;0,585;0,736;0,522;43,59
2514206;São José da Lagoa Tapada;0,52;0,49;0,53;0,53;0,722;0,389;43,46
2708303;São José da Laje;0,6;0,48;0,573;0,574;0,755;0,434;36,67
3162955;São José da Lapa;0,46;0,42;0,729;0,677;0,844;0,679;9,47
3163003;São José da Safira;0,49;0,47;0,583;0,6;0,765;0,432;24,85
4318457;São José das Missões;0,6;0,43;0,651;0,652;0,782;0,542;15,53
4125456;São José das Palmeiras;0,5;0,45;0,713;0,686;0,844;0,627;8,35
2708402;São José da Tapera;0,72;0,58;0,527;0,508;0,703;0,409;58,39
3163102;São José da Varginha;0,47;0,47;0,704;0,682;0,857;0,597;10,64
2929354;São José da Vitória;0,46;0,45;0,546;0,553;0,686;0,429;38,68
2514305;São José de Caiana;0,56;0,44;0,565;0,545;0,762;0,434;39
2514404;São José de Espinharas;0,48;0,45;0,577;0,543;0,79;0,448;42,46
2412203;São José de Mipibu;0,54;0,55;0,611;0,599;0,748;0,508;37,28
2514503;São José de Piranhas;0,56;0,5;0,591;0,594;0,755;0,461;32,25
2514552;São José de Princesa;0,55;0,45;0,565;0,533;0,765;0,443;37,83
2111201;São José de Ribamar;0,59;0,51;0,708;0,642;0,79;0,7;20,24
3305133;São José de Ubá;0,59;0,47;0,652;0,633;0,798;0,548;20,63
3163201;São José do Alegre;0,54;0,47;0,717;0,676;0,837;0,652;10,85
3549607;São José do Barreiro;0,66;0,55;0,684;0,666;0,813;0,591;22,95
2613503;São José do Belmonte;0,58;0,54;0,61;0,569;0,769;0,52;41,65
2514602;São José do Bonfim;0,44;0,48;0,578;0,549;0,713;0,493;40,09
2514651;São José do Brejo do Cruz;0,4;0,46;0,581;0,535;0,776;0,473;45,47
3204807;São José do Calçado;0,55;0,51;0,688;0,669;0,814;0,599;17,61
2412302;São José do Campestre;0,55;0,5;0,615;0,564;0,789;0,522;39,43
4216701;São José do Cedro;0,55;0,48;0,731;0,753;0,83;0,625;6,71
4216800;São José do Cerrito;0,59;0,46;0,636;0,618;0,827;0,503;24,69
2210052;São José do Divino;0,47;0,49;0,565;0,529;0,775;0,44;44,84
3163300;São José do Divino;0,59;0,56;0,658;0,627;0,778;0,583;28,37
2613602;São José do Egito;0,58;0,53;0,635;0,602;0,769;0,554;34,97
3163409;São José do Goiabal;0,47;0,52;0,666;0,657;0,814;0,553;18,46
4318465;São José do Herval;0,59;0,58;0,717;0,701;0,847;0,622;21,66
4318481;São José do Hortêncio;0,31;0,28;0,707;0,717;0,824;0,597;1,45
4318499;São José do Inhacorá;0,43;0,36;0,747;0,723;0,822;0,702;2,72
2929370;São José do Jacuípe;0,51;0,46;0,552;0,555;0,726;0,417;39,89
3163508;São José do Jacuri;0,5;0,49;0,566;0,582;0,749;0,417;36,15
3163607;São José do Mantimento;0,59;0,48;0,657;0,612;0,823;0,562;25,15
4318507;São José do Norte;0,5;0,43;0,623;0,663;0,792;0,461;12,23
4318606;São José do Ouro;0,55;0,55;0,755;0,759;0,846;0,669;8,34
2210102;São José do Peixe;0,63;0,57;0,573;0,548;0,766;0,449;50,47
2210201;São José do Piauí;0,56;0,43;0,552;0,569;0,7;0,423;32,84
5107297;São José do Povo;0,44;0,43;0,661;0,63;0,793;0,577;17,89
5107305;São José do Rio Claro;0,58;0,48;0,682;0,689;0,841;0,548;10,61
3549706;São José do Rio Pardo;0,52;0,49;0,774;0,744;0,868;0,717;5,27
3549805;São José do Rio Preto;0,55;0,5;0,797;0,801;0,846;0,748;1,73
2514701;São José do Sabugi;0,45;0,43;0,617;0,584;0,781;0,514;28,25
4318622;São José dos Ausentes;0,55;0,48;0,663;0,674;0,801;0,541;12,48
2111250;São José dos Basílios;0,49;0,55;0,557;0,501;0,719;0,48;54,45
3549904;São José dos Campos;0,56;0,55;0,807;0,804;0,855;0,764;3,89
2514800;São José dos Cordeiros;0,49;0,49;0,556;0,542;0,778;0,407;43,76
2412401;São José do Seridó;0,57;0,43;0,694;0,634;0,815;0,647;16,28
4125506;São José dos Pinhais;0,51;0,45;0,758;0,749;0,859;0,678;2,56
5107107;São José dos Quatro Marcos;0,48;0,54;0,719;0,707;0,816;0,643;10,26
2514453;São José dos Ramos;0,57;0,51;0,541;0,527;0,738;0,406;46,85
4318614;São José do Sul;0,39;0,39;0,725;0,774;0,836;0,59;0,32
3305158;São José do Vale do Rio Preto;0,52;0,47;0,66;0,67;0,806;0,533;14,13
5107354;São José do Xingu;0,56;0,62;0,657;0,703;0,828;0,487;20,22
2210300;São Julião;0,66;0,51;0,594;0,593;0,775;0,455;36,54
4318705;São Leopoldo;0,54;0,53;0,739;0,766;0,861;0,612;5,96
3163706;São Lourenço;0,63;0,51;0,759;0,746;0,871;0,673;5,89
2613701;São Lourenço da Mata;0,54;0,5;0,653;0,614;0,793;0,571;26,07
3549953;São Lourenço da Serra;0,56;0,47;0,728;0,704;0,823;0,666;7,73
4216909;São Lourenço do Oeste;0,54;0,46;0,749;0,748;0,807;0,695;3,83
2210359;São Lourenço do Piauí;0,49;0,47;0,595;0,56;0,753;0,499;35,88
4318804;São Lourenço do Sul;0,52;0,46;0,687;0,722;0,849;0,528;7,57
4217006;São Ludgero;0,54;0,44;0,755;0,756;0,834;0,683;2,28
2111300;São Luís;0,65;0,61;0,768;0,741;0,813;0,752;13,81
5220108;São Luís de Montes Belos;0,56;0,48;0,731;0,721;0,809;0,67;4,81
2312601;São Luís do Curu;0,62;0,51;0,62;0,558;0,719;0,593;42,2
3550001;São Luís do Paraitinga;0,53;0,48;0,697;0,691;0,826;0,593;9,16
2210375;São Luis do Piauí;0,53;0,5;0,554;0,52;0,757;0,433;45,89
2708501;São Luís do Quitunde;0,5;0,5;0,536;0,55;0,701;0,4;43,33
2111409;São Luís Gonzaga do Maranhão;0,55;0,55;0,54;0,503;0,716;0,438;55,21
1400605;São Luiz;0,62;0,55;0,649;0,605;0,788;0,574;33,52
5220157;São Luíz do Norte;0,5;0,39;0,669;0,643;0,801;0,581;11,15
4318903;São Luiz Gonzaga;0,55;0,5;0,741;0,718;0,855;0,664;9,47
2514909;São Mamede;0,55;0,52;0,641;0,617;0,765;0,558;29,02
4125555;São Manoel do Paraná;0,46;0,44;0,725;0,721;0,825;0,64;1,36
3550100;São Manuel;0,51;0,45;0,744;0,735;0,805;0,695;3,45
4319000;São Marcos;0,48;0,41;0,768;0,775;0,855;0,683;1,41
4217105;São Martinho;0,7;0,38;0,742;0,754;0,83;0,654;1,77
4319109;São Martinho;0,53;0,47;0,726;0,734;0,83;0,628;8,01
4319125;São Martinho da Serra;0,67;0,49;0,652;0,659;0,848;0,496;19,81
3204906;São Mateus;0,61;0,57;0,735;0,719;0,843;0,655;14,44
2111508;São Mateus do Maranhão;0,59;0,68;0,616;0,627;0,723;0,515;42,03
4125605;São Mateus do Sul;0,63;0,49;0,719;0,711;0,838;0,623;10,97
2412500;São Miguel;0,6;0,53;0,606;0,574;0,747;0,518;38,55
3550209;São Miguel Arcanjo;0,55;0,57;0,71;0,708;0,799;0,633;11,05
2210383;São Miguel da Baixa Grande;0,47;0,54;0,563;0,557;0,774;0,413;43,6
4217154;São Miguel da Boa Vista;0,54;0,5;0,71;0,733;0,795;0,615;9,06
2929404;São Miguel das Matas;0,49;0,51;0,593;0,568;0,783;0,468;43,78
4319158;São Miguel das Missões;0,71;0,54;0,667;0,674;0,821;0,537;19,7
2515005;São Miguel de Taipu;0,46;0,49;0,548;0,516;0,721;0,443;49,99
2807006;São Miguel do Aleixo;0,56;0,49;0,567;0,571;0,753;0,424;36,47
3163805;São Miguel do Anta;0,55;0,44;0,644;0,616;0,828;0,523;20,84
5220207;São Miguel do Araguaia;0,6;0,45;0,664;0,667;0,818;0,536;12,49
2210391;São Miguel do Fidalgo;0,62;0,55;0,535;0,505;0,747;0,407;53,02
2412559;São Miguel do Gostoso;0,54;0,51;0,591;0,558;0,79;0,468;42,01
1507607;São Miguel do Guamá;0,59;0,53;0,591;0,582;0,752;0,471;37,97
1100320;São Miguel do Guaporé;0,53;0,62;0,646;0,644;0,781;0,537;33,34
4125704;São Miguel do Iguaçu;0,65;0,54;0,704;0,726;0,818;0,588;10,86
4217204;São Miguel do Oeste;0,51;0,5;0,801;0,787;0,884;0,739;3,27
5220264;São Miguel do Passa Quatro;0,49;0,44;0,697;0,681;0,802;0,619;8,9
2708600;São Miguel dos Campos;0,58;0,51;0,623;0,612;0,77;0,514;28,11
2708709;São Miguel dos Milagres;0,58;0,48;0,591;0,545;0,752;0,504;44,22
2210409;São Miguel do Tapuio;0,54;0,57;0,556;0,508;0,78;0,434;55,14
1720200;São Miguel do Tocantins;0,58;0,56;0,623;0,582;0,762;0,544;37,04
4319208;São Nicolau;0,56;0,5;0,645;0,658;0,778;0,523;19,31
5220280;São Patrício;0,54;0,45;0,693;0,668;0,833;0,597;9,57
3550308;São Paulo;0,61;0,62;0,805;0,843;0,855;0,725;4,27
4319307;São Paulo das Missões;0,47;0,42;0,692;0,688;0,825;0,584;9,17
1303908;São Paulo de Olivença;0,69;0,64;0,521;0,471;0,78;0,386;66,11
2412609;São Paulo do Potengi;0,56;0,48;0,622;0,584;0,744;0,555;32,43
2412708;São Pedro;0,54;0,52;0,589;0,574;0,794;0,449;39,67
3550407;São Pedro;0,52;0,46;0,755;0,741;0,863;0,674;4,08
2111532;São Pedro da Água Branca;0,54;0,53;0,605;0,577;0,735;0,523;39,05
3305208;São Pedro da Aldeia;0,52;0,5;0,712;0,721;0,801;0,626;9,11
5107404;São Pedro da Cipa;0,48;0,38;0,66;0,654;0,79;0,556;8,82
4319356;São Pedro da Serra;0,45;0,42;0,739;0,748;0,851;0,634;1,8
4319364;São Pedro das Missões;0,46;0,48;0,664;0,644;0,804;0,566;18,7
3163904;São Pedro da União;0,49;0,45;0,674;0,68;0,836;0,539;9,8
4217253;São Pedro de Alcântara;0,37;0,41;0,734;0,757;0,846;0,618;2,65
4319372;São Pedro do Butiá;0,44;0,46;0,763;0,76;0,843;0,694;4,44
4125753;São Pedro do Iguaçu;0,51;0,46;0,683;0,687;0,798;0,581;9,55
4125803;São Pedro do Ivaí;0,57;0,4;0,717;0,702;0,836;0,627;2,53
4125902;São Pedro do Paraná;0,47;0,4;0,704;0,678;0,836;0,616;5,11
2210508;São Pedro do Piauí;0,57;0,56;0,595;0,553;0,776;0,492;46,17
2111573;São Pedro dos Crentes;0,57;0,51;0,6;0,558;0,738;0,524;40,81
3164001;São Pedro dos Ferros;0,53;0,43;0,659;0,631;0,789;0,576;15,94
3164100;São Pedro do Suaçuí;0,54;0,48;0,622;0,611;0,785;0,501;27,86
4319406;São Pedro do Sul;0,58;0,48;0,709;0,698;0,824;0,619;12,07
3550506;São Pedro do Turvo;0,48;0,39;0,703;0,661;0,826;0,636;7,22
2412807;São Rafael;0,54;0,52;0,611;0,588;0,787;0,493;33,38
2111607;São Raimundo das Mangabeiras;0,73;0,55;0,61;0,583;0,749;0,521;38,95
2111631;São Raimundo do Doca Bezerra;0,52;0,54;0,516;0,478;0,7;0,41;58,8
2210607;São Raimundo Nonato;0,54;0,55;0,661;0,631;0,779;0,587;25,71
2111672;São Roberto;0,55;0,54;0,516;0,475;0,738;0,391;63,71
3164209;São Romão;0,62;0,53;0,64;0,586;0,787;0,568;35,65
3550605;São Roque;0,6;0,5;0,768;0,765;0,863;0,687;4,76
3164308;São Roque de Minas;0,53;0,45;0,672;0,699;0,838;0,517;7,33
3204955;São Roque do Canaã;0,47;0,43;0,7;0,686;0,803;0,623;7,94
1720259;São Salvador do Tocantins;0,56;0,61;0,605;0,592;0,794;0,471;44,6
2708808;São Sebastião;0,63;0,54;0,549;0,537;0,714;0,432;48,58
3550704;São Sebastião;0,55;0,49;0,772;0,747;0,875;0,703;3,47
4126009;São Sebastião da Amoreira;0,5;0,44;0,715;0,689;0,814;0,651;6,82
3164407;São Sebastião da Bela Vista;0,43;0,43;0,692;0,687;0,848;0,569;6,35
1507706;São Sebastião da Boa Vista;0,49;0,54;0,558;0,52;0,76;0,439;56,65
3550803;São Sebastião da Grama;0,52;0,41;0,701;0,689;0,82;0,609;6,02
3164431;São Sebastião da Vargem Alegre;0,58;0,42;0,66;0,631;0,827;0,552;14,83
2515104;São Sebastião de Lagoa de Roça;0,64;0,48;0,594;0,561;0,795;0,471;40,51
3305307;São Sebastião do Alto;0,49;0,42;0,646;0,638;0,789;0,536;14,3
3164472;São Sebastião do Anta;0,45;0,44;0,607;0,597;0,766;0,49;25,46
4319505;São Sebastião do Caí;0,55;0,44;0,739;0,734;0,852;0,646;4,97
3164506;São Sebastião do Maranhão;0,59;0,54;0,581;0,564;0,816;0,427;42,71
3164605;São Sebastião do Oeste;0,48;0,39;0,626;0,678;0,832;0,434;5,94
3164704;São Sebastião do Paraíso;0,53;0,47;0,722;0,735;0,836;0,613;4,09
2929503;São Sebastião do Passé;0,54;0,53;0,657;0,633;0,812;0,551;25,77
3164803;São Sebastião do Rio Preto;0,43;0,5;0,632;0,662;0,809;0,472;17,21
3164902;São Sebastião do Rio Verde;0,68;0,42;0,676;0,645;0,845;0,568;12,18
1720309;São Sebastião do Tocantins;0,58;0,55;0,573;0,516;0,748;0,487;53,58
1303957;São Sebastião do Uatumã;0,54;0,58;0,577;0,561;0,739;0,464;46,65
2515203;São Sebastião do Umbuzeiro;0,44;0,46;0,581;0,561;0,763;0,459;39,48
4319604;São Sepé;0,55;0,51;0,708;0,708;0,871;0,576;10,78
3550902;São Simão;0,53;0,45;0,766;0,732;0,852;0,722;4,37
5220405;São Simão;0,57;0,55;0,72;0,756;0,825;0,599;4,2
3165206;São Thomé das Letras;0,54;0,4;0,667;0,64;0,801;0,578;13,48
3165008;São Tiago;0,5;0,44;0,662;0,66;0,825;0,533;10,99
3165107;São Tomás de Aquino;0,46;0,43;0,7;0,692;0,874;0,568;5,94
2412906;São Tomé;0,59;0,49;0,585;0,565;0,77;0,461;36,86
4126108;São Tomé;0,53;0,38;0,725;0,707;0,816;0,66;1,7
4319703;São Valentim;0,55;0,53;0,72;0,745;0,82;0,612;11,38
4319711;São Valentim do Sul;0,48;0,45;0,764;0,776;0,848;0,677;4,13
1720499;São Valério;0,61;0,56;0,643;0,605;0,814;0,539;34,58
4319737;São Valério do Sul;0,6;0,57;0,642;0,674;0,816;0,48;22,04
4319752;São Vendelino;0,38;0,29;0,754;0,743;0,852;0,677;
2413003;São Vicente;0,55;0,52;0,642;0,606;0,787;0,556;29,46
3551009;São Vicente;0,5;0,47;0,768;0,738;0,857;0,716;5,93
3165305;São Vicente de Minas;0,59;0,53;0,715;0,673;0,845;0,644;19,83
4319802;São Vicente do Sul;0,66;0,52;0,685;0,698;0,831;0,553;12,2
2111706;São Vicente Ferrer;0,58;0,62;0,592;0,504;0,762;0,541;57,66
2613800;São Vicente Ferrer;0,56;0,56;0,549;0,558;0,715;0,414;48,74
2515302;Sapé;0,51;0,5;0,569;0,563;0,711;0,461;36,79
2929602;Sapeaçu;0,55;0,58;0,614;0,602;0,735;0,522;36,8
5107875;Sapezal;0,47;0,47;0,732;0,758;0,836;0,62;4,64
4319901;Sapiranga;0,47;0,41;0,711;0,722;0,832;0,598;3,73
4126207;Sapopema;0,48;0,58;0,655;0,695;0,795;0,509;15,53
1507755;Sapucaia;0,47;0,52;0,59;0,639;0,792;0,405;22,96
3305406;Sapucaia;0,55;0,5;0,675;0,682;0,804;0,561;14,99
4320008;Sapucaia do Sul;0,45;0,44;0,726;0,726;0,844;0,624;4,94
3165404;Sapucaí-Mirim;0,51;0,44;0,68;0,664;0,842;0,563;9,34
3305505;Saquarema;0,54;0,52;0,709;0,714;0,804;0,621;8,5
4126256;Sarandi;0,41;0,35;0,695;0,681;0,85;0,579;5,22
4320107;Sarandi;0,55;0,52;0,777;0,776;0,858;0,705;2,58
3551108;Sarapuí;0,62;0,52;0,707;0,699;0,814;0,621;8,63
3165503;Sardoá;0,58;0,5;0,636;0,594;0,812;0,533;31,97
3551207;Sarutaiá;0,48;0,44;0,688;0,679;0,794;0,603;6
3165537;Sarzedo;0,44;0,46;0,734;0,706;0,871;0,643;5,52
2929701;Sátiro Dias;0,59;0,54;0,527;0,524;0,736;0,379;52,46
2708907;Satuba;0,54;0,52;0,66;0,619;0,794;0,585;26,51
2111722;Satubinha;0,58;0,58;0,493;0,45;0,72;0,369;69,89
2929750;Saubara;0,45;0,49;0,617;0,563;0,738;0,565;39,83
4126272;Saudade do Iguaçu;0,71;0,47;0,699;0,695;0,803;0,611;12,12
4217303;Saudades;0,5;0,33;0,755;0,723;0,85;0,7;1,98
2929800;Saúde;0,57;0,55;0,549;0,546;0,685;0,442;48,93
4217402;Schroeder;0,57;0,34;0,769;0,75;0,855;0,71;1,2
2929909;Seabra;0,62;0,57;0,635;0,588;0,761;0,572;39,46
4217501;Seara;0,5;0,51;0,779;0,804;0,872;0,674;1,47
3551306;Sebastianópolis do Sul;0,4;0,42;0,773;0,748;0,835;0,74;1,18
2210623;Sebastião Barros;0,41;0,59;0,536;0,508;0,77;0,394;60,7
2930006;Sebastião Laranjeiras;0,53;0,46;0,615;0,569;0,777;0,527;35,31
2210631;Sebastião Leal;0,45;0,58;0,562;0,516;0,736;0,467;52,02
4320206;Seberi;0,57;0,52;0,723;0,706;0,865;0,62;16,38
4320230;Sede Nova;0,51;0,56;0,712;0,751;0,886;0,543;13,16
4320263;Segredo;0,51;0,48;0,659;0,673;0,811;0,525;18,28
4320305;Selbach;0,69;0,47;0,777;0,785;0,841;0,71;2,61
5007802;Selvíria;0,53;0,44;0,682;0,668;0,825;0,576;12,62
3165560;Sem-Peixe;0,53;0,44;0,654;0,623;0,826;0,543;20,32
2111748;Senador Alexandre Costa;0,52;0,51;0,538;0,52;0,689;0,435;47,2
3165578;Senador Amaral;0,61;0,45;0,661;0,623;0,821;0,564;24,03
5220454;Senador Canedo;0,44;0,43;0,701;0,676;0,827;0,617;7,63
3165602;Senador Cortes;0,44;0,58;0,674;0,689;0,834;0,534;13,2
2413102;Senador Elói de Souza;0,55;0,5;0,583;0,523;0,752;0,504;48,58
3165701;Senador Firmino;0,49;0,43;0,644;0,639;0,829;0,505;13,99
2413201;Senador Georgino Avelino;0,48;0,43;0,57;0,543;0,748;0,455;39,67
1200450;Senador Guiomard;0,56;0,55;0,64;0,649;0,786;0,513;23,3
3165800;Senador José Bento;0,52;0,4;0,684;0,663;0,824;0,585;8,76
1507805;Senador José Porfírio;0,59;0,54;0,514;0,533;0,754;0,338;53,06
2111763;Senador La Rocque;0,51;0,53;0,602;0,57;0,743;0,515;40,06
3165909;Senador Modestino Gonçalves;0,67;0,43;0,62;0,566;0,782;0,539;32,31
2312700;Senador Pompeu;0,6;0,51;0,619;0,574;0,77;0,537;37,35
2708956;Senador Rui Palmeira;0,68;0,55;0,518;0,481;0,728;0,398;59,76
2312809;Senador Sá;0,59;0,52;0,603;0,528;0,735;0,565;50,98
4320321;Senador Salgado Filho;0,5;0,42;0,693;0,701;0,817;0,581;6,08
1200500;Sena Madureira;0,62;0,54;0,603;0,593;0,81;0,456;37,59
4126306;Sengés;0,72;0,51;0,663;0,658;0,811;0,546;17,32
3166006;Senhora de Oliveira;0,51;0,45;0,631;0,603;0,801;0,521;22,94
3166105;Senhora do Porto;0,56;0,47;0,565;0,595;0,802;0,378;29,04
3166204;Senhora dos Remédios;0,56;0,43;0,626;0,578;0,776;0,548;30,44
2930105;Senhor do Bonfim;0,65;0,57;0,666;0,638;0,773;0,599;30,31
4320354;Sentinela do Sul;0,5;0,47;0,671;0,671;0,826;0,545;12,81
2930204;Sento Sé;0,57;0,53;0,585;0,535;0,778;0,48;49,51
4320404;Serafina Corrêa;0,47;0,36;0,76;0,755;0,843;0,69;1,72
3166303;Sericita;0,65;0,45;0,56;0,602;0,776;0,375;25,3
2515401;Seridó;0,54;0,47;0,555;0,528;0,714;0,453;45,71
1101500;Seringueiras;0,56;0,63;0,598;0,644;0,779;0,427;29,55
4320453;Sério;0,43;0,37;0,652;0,695;0,847;0,471;7,47
3166402;Seritinga;0,44;0,42;0,66;0,657;0,853;0,512;12,23
3305554;Seropédica;0,54;0,47;0,713;0,695;0,805;0,648;9,95
3205002;Serra;0,52;0,47;0,739;0,72;0,844;0,664;6,1
4217550;Serra Alta;0,43;0,41;0,773;0,758;0,879;0,694;1,39
3551405;Serra Azul;0,49;0,45;0,686;0,697;0,81;0,572;7,29
3166501;Serra Azul de Minas;0,58;0,54;0,557;0,537;0,809;0,398;52,42
2515500;Serra Branca;0,53;0,48;0,628;0,598;0,77;0,537;29,43
2515609;Serra da Raiz;0,44;0,5;0,626;0,57;0,792;0,544;34,68
3166600;Serra da Saudade;0,57;0,38;0,677;0,663;0,863;0,542;10,9
2413300;Serra de São Bento;0,59;0,53;0,582;0,551;0,741;0,482;43,8
2413359;Serra do Mel;0,45;0,5;0,614;0,574;0,773;0,521;33,57
1600055;Serra do Navio;0,66;0,6;0,709;0,659;0,783;0,692;29,33
2930154;Serra do Ramalho;0,63;0,53;0,595;0,53;0,775;0,512;48,82
3166709;Serra dos Aimorés;0,54;0,56;0,651;0,653;0,784;0,539;23,54
3166808;Serra do Salitre;0,54;0,53;0,696;0,722;0,852;0,549;6,6
2930303;Serra Dourada;0,6;0,51;0,608;0,539;0,775;0,537;44,65
2515708;Serra Grande;0,57;0,47;0,586;0,549;0,745;0,491;36,51
3551504;Serrana;0,43;0,37;0,729;0,713;0,835;0,65;2,94
3551603;Serra Negra;0,55;0,48;0,767;0,764;0,873;0,676;3,19
2413409;Serra Negra do Norte;0,5;0,42;0,597;0,578;0,787;0,468;27,78
3166907;Serrania;0,46;0,44;0,677;0,655;0,833;0,569;11,44
2111789;Serrano do Maranhão;0,48;0,59;0,519;0,44;0,735;0,433;71,98
5220504;Serranópolis;0,6;0,48;0,681;0,713;0,804;0,551;6,37
3166956;Serranópolis de Minas;0,43;0,54;0,633;0,608;0,773;0,539;31,41
